gene_id,SRR31476642,SRR31476643,SRR31476644,SRR31476645,SRR31476646,SRR31476647,SRR31476648,SRR31476649,SRR31476650
ENSG00000132510,844,487,564,506,424,287,307,912,729
ENSG00000132514,0,0,0,0,1,0,0,0,0
ENSG00000132517,0,7,5,10,2,2,0,0,0
ENSG00000132518,2,21,11,30,3,5,1,5,2
ENSG00000132522,2044,2179,2019,2475,1569,1666,1991,2211,2145
ENSG00000132530,26,17,25,29,38,39,28,29,30
ENSG00000132535,252,186,180,196,284,267,293,312,238
ENSG00000132541,486,478,329,429,539,448,577,598,682
ENSG00000132549,854,738,778,816,401,401,340,995,902
ENSG00000132554,1,0,0,0,0,2,5,0,0
ENSG00000132561,261,400,342,453,480,466,438,347,347
ENSG00000132563,39,114,94,139,75,54,69,37,38
ENSG00000132570,291,311,270,312,99,113,104,285,281
ENSG00000132581,679,477,377,544,880,618,837,823,854
ENSG00000132589,988,1106,985,1321,1133,990,1037,1265,1181
ENSG00000132591,910,740,698,845,901,813,919,823,969
ENSG00000132600,186,224,233,296,270,228,260,201,201
ENSG00000132603,764,953,799,982,807,688,718,945,970
ENSG00000132604,318,429,427,470,311,241,325,302,323
ENSG00000132612,851,1071,1058,1320,735,680,808,912,970
ENSG00000132613,1019,857,813,888,901,778,833,1194,1076
ENSG00000132622,6,15,13,19,38,27,42,16,6
ENSG00000132623,505,334,354,372,420,395,435,482,531
ENSG00000132631,0,0,0,0,0,0,0,0,0
ENSG00000132635,238,320,316,382,217,215,297,382,266
ENSG00000132639,88,49,45,42,254,198,269,104,80
ENSG00000132640,2307,2781,2765,3359,2032,1937,2022,2569,2767
ENSG00000132646,2098,3289,2457,3403,5044,3569,4711,2651,2672
ENSG00000132661,499,350,319,371,338,340,386,479,484
ENSG00000132664,435,275,279,283,237,225,238,456,474
ENSG00000132669,427,402,348,493,556,473,503,480,424
ENSG00000132670,1003,1232,1125,1411,1136,1191,1214,1111,1119
ENSG00000132671,0,0,0,0,0,0,0,0,0
ENSG00000132676,4355,4151,3781,4520,3891,3270,3843,5155,5098
ENSG00000132677,0,0,0,2,1,0,3,0,1
ENSG00000132680,863,723,610,702,809,689,916,1218,899
ENSG00000132681,1,0,1,0,0,0,0,1,0
ENSG00000132688,64,357,250,433,464,314,442,79,46
ENSG00000132692,110,25,22,21,24,21,20,93,102
ENSG00000132693,0,0,0,0,1,0,0,0,0
ENSG00000132694,854,635,648,698,970,850,780,981,875
ENSG00000132698,952,1417,1291,1680,631,608,666,1099,1246
ENSG00000132702,1,0,0,0,3,0,7,2,2
ENSG00000132703,0,0,0,0,0,0,0,0,0
ENSG00000132704,0,1,0,0,0,0,0,1,0
ENSG00000132716,3131,1997,2007,2263,1990,2129,2179,3489,3358
ENSG00000132718,25,25,26,41,19,19,19,7,10
ENSG00000132740,341,257,297,328,344,251,345,378,355
ENSG00000132744,5,5,6,2,3,5,3,4,4
ENSG00000132746,55,120,120,132,31,53,38,64,73
ENSG00000132749,216,216,231,289,175,143,181,229,228
ENSG00000132763,4213,3831,2723,4035,6698,5220,6948,5562,6043
ENSG00000132768,851,809,772,965,780,689,796,912,888
ENSG00000132773,241,216,237,238,187,184,186,268,262
ENSG00000132780,2043,2005,1900,2395,2756,2473,3013,2224,2149
ENSG00000132781,362,331,326,305,176,170,200,372,321
ENSG00000132792,1179,1200,1193,1451,1138,1098,1279,1153,1259
ENSG00000132793,117,206,194,229,236,161,204,170,119
ENSG00000132801,122,122,154,146,117,121,126,130,169
ENSG00000132819,1002,1146,999,1378,910,834,927,1092,1043
ENSG00000132821,6,3,0,0,17,6,9,7,10
ENSG00000132823,2024,1367,1424,1439,1950,1435,1831,2518,2303
ENSG00000132824,3300,3416,3100,3749,3407,3141,3309,3632,3720
ENSG00000132825,116,155,133,157,136,162,172,112,124
ENSG00000132832,10,12,9,28,28,21,23,7,12
ENSG00000132837,79,30,30,28,42,29,28,79,91
ENSG00000132840,0,2,0,0,0,0,2,2,0
ENSG00000132842,1314,961,847,1040,1119,1099,1139,1547,1648
ENSG00000132846,553,420,397,413,392,354,352,553,483
ENSG00000132849,2330,2356,2314,2597,1598,1778,1702,2752,2619
ENSG00000132854,3,22,21,27,6,11,7,10,13
ENSG00000132855,0,2,0,0,0,0,0,2,0
ENSG00000132872,0,0,0,0,0,0,0,0,0
ENSG00000132874,3,1,4,3,3,1,4,3,7
ENSG00000132879,321,390,329,449,248,232,282,358,392
ENSG00000132881,117,114,112,136,30,31,44,129,113
ENSG00000132906,171,172,172,209,235,227,264,208,198
ENSG00000132911,0,4,0,2,0,0,0,0,0
ENSG00000132912,3526,2630,2923,2754,2191,2147,2248,3524,3477
ENSG00000132915,27,49,29,42,74,68,98,36,30
ENSG00000132932,1,5,3,1,5,9,8,0,5
ENSG00000132938,2,0,0,1,0,1,1,0,0
ENSG00000132950,914,555,635,478,550,434,553,1062,883
ENSG00000132952,287,249,229,256,552,469,513,362,388
ENSG00000132953,959,857,768,824,940,905,835,1074,1001
ENSG00000132958,12,5,8,7,10,12,6,10,17
ENSG00000132963,2083,2152,1535,2013,3119,2035,2702,2895,3419
ENSG00000132964,559,490,512,498,488,505,474,627,638
ENSG00000132965,0,1,0,0,7,3,5,0,1
ENSG00000132967,3162,5277,3718,5005,5440,4361,5362,4486,4226
ENSG00000132970,13,7,21,10,9,7,5,13,16
ENSG00000132972,0,0,0,0,0,0,0,1,0
ENSG00000132975,0,0,0,0,0,0,0,0,0
ENSG00000133019,68,13,5,9,56,39,51,71,62
ENSG00000133020,0,0,0,0,0,0,0,0,0
ENSG00000133026,1315,2664,2426,3113,2196,1917,1782,1463,1320
ENSG00000133027,333,423,378,505,355,335,400,386,393
ENSG00000133028,966,877,746,898,920,775,901,1228,1131
ENSG00000133030,1317,1683,1552,2050,2035,1682,1800,1586,1452
ENSG00000133048,356,1006,1018,1153,585,695,705,436,423
ENSG00000133055,1,2,3,4,6,3,3,1,2
ENSG00000133056,94,252,193,265,151,114,101,112,75
ENSG00000133059,353,346,362,364,377,346,357,466,456
ENSG00000133063,3,3,4,4,18,14,9,4,11
ENSG00000133065,325,313,296,386,597,543,648,320,330
ENSG00000133067,7,4,4,7,27,19,15,12,12
ENSG00000133069,16,30,21,26,66,54,83,22,12
ENSG00000133083,3,0,0,0,3,0,0,0,0
ENSG00000133101,710,185,191,194,297,272,268,763,619
ENSG00000133103,568,656,491,601,818,650,736,915,878
ENSG00000133104,2364,1472,1377,1589,1998,1665,1975,2981,2956
ENSG00000133105,0,0,0,0,0,0,0,0,0
ENSG00000133106,652,456,429,453,549,583,620,749,773
ENSG00000133107,3,0,0,0,2,3,6,3,5
ENSG00000133110,0,2,0,0,1,0,0,0,0
ENSG00000133111,205,110,117,115,79,92,94,212,185
ENSG00000133112,32308,26207,23256,26721,26507,24505,29774,39200,40400
ENSG00000133114,894,569,562,535,647,609,656,1082,1076
ENSG00000133115,0,0,0,0,0,0,0,0,0
ENSG00000133116,0,0,0,0,0,0,1,0,2
ENSG00000133119,898,1054,811,924,1623,1409,1554,1202,1136
ENSG00000133121,109,138,136,135,309,297,279,116,102
ENSG00000133124,1,0,1,0,0,0,0,0,0
ENSG00000133131,9,12,31,22,1,9,6,12,10
ENSG00000133134,2204,1066,1093,1093,486,429,511,2543,3085
ENSG00000133135,0,0,0,0,0,0,0,0,0
ENSG00000133136,236,239,218,231,239,269,334,268,223
ENSG00000133138,5,7,6,13,17,13,9,12,8
ENSG00000133142,1993,1818,1485,1801,1310,1401,1539,2459,2497
ENSG00000133169,196,100,88,107,43,32,42,261,253
ENSG00000133193,778,670,664,707,797,737,841,899,927
ENSG00000133195,573,469,421,567,521,489,577,701,750
ENSG00000133216,72,198,191,230,245,198,176,83,94
ENSG00000133226,990,1058,931,1131,1085,909,1116,1010,899
ENSG00000133243,1335,918,813,965,1189,1184,1322,1487,1524
ENSG00000133246,3,3,2,2,5,8,6,2,4
ENSG00000133247,242,301,305,353,195,175,225,331,294
ENSG00000133250,327,311,322,417,254,172,211,342,298
ENSG00000133256,38,129,127,166,24,33,31,43,36
ENSG00000133265,1088,2126,1578,2367,1684,1400,1770,1390,1447
ENSG00000133275,1452,934,801,1125,1483,1302,1625,1778,1655
ENSG00000133302,225,221,162,230,369,279,257,269,258
ENSG00000133313,1024,1062,942,1370,786,732,772,1214,1325
ENSG00000133315,485,666,567,714,498,391,519,588,546
ENSG00000133316,1617,1006,1121,1239,986,861,950,1652,1670
ENSG00000133317,0,0,0,0,0,1,1,0,0
ENSG00000133318,5588,4550,4116,5497,5013,4688,5583,5622,5922
ENSG00000133321,99,41,41,40,110,121,143,93,106
ENSG00000133328,1,5,2,1,2,0,1,3,0
ENSG00000133392,81,95,92,86,112,75,68,80,91
ENSG00000133393,1798,1420,1227,1772,1867,1695,2067,2048,2321
ENSG00000133398,1347,777,852,926,646,580,713,1336,1351
ENSG00000133401,323,571,530,538,687,640,580,379,372
ENSG00000133422,652,641,651,702,685,619,659,740,630
ENSG00000133424,3,3,2,3,0,1,2,2,6
ENSG00000133433,331,517,433,622,481,416,501,378,420
ENSG00000133454,0,1,7,2,1,1,2,2,4
ENSG00000133460,111,223,209,256,108,108,107,130,125
ENSG00000133466,82,238,189,248,92,90,68,137,140
ENSG00000133475,10,22,18,18,20,27,28,16,10
ENSG00000133477,0,1,1,4,1,0,2,0,2
ENSG00000133488,0,9,4,9,0,0,0,1,0
ENSG00000133519,8,11,9,11,6,9,9,8,11
ENSG00000133561,0,0,0,0,0,0,0,0,0
ENSG00000133574,0,0,0,0,0,0,0,0,0
ENSG00000133597,566,792,708,965,440,412,450,606,639
ENSG00000133606,4049,3375,3021,3862,3941,3720,4147,4286,4563
ENSG00000133612,1628,2077,1741,2501,1671,1395,1645,1752,1689
ENSG00000133619,214,336,365,427,256,196,218,257,226
ENSG00000133624,63,39,33,39,39,35,29,67,48
ENSG00000133627,337,543,464,655,365,358,382,407,402
ENSG00000133636,0,0,1,0,1,0,0,0,0
ENSG00000133639,1061,249,300,344,555,541,589,1050,1037
ENSG00000133640,24,13,12,9,25,14,13,33,38
ENSG00000133641,710,728,543,630,1114,850,1031,982,898
ENSG00000133657,4828,4431,3570,4621,9831,9873,10013,6234,5709
ENSG00000133661,1,1,3,1,0,0,0,2,0
ENSG00000133665,0,3,7,7,17,5,15,4,2
ENSG00000133678,630,697,574,656,335,371,427,729,773
ENSG00000133687,613,1349,1100,1420,583,502,576,791,779
ENSG00000133703,867,772,772,843,737,824,894,949,862
ENSG00000133704,1061,1190,1120,1339,1384,1397,1328,1242,1249
ENSG00000133706,7242,7236,6011,7486,6910,6511,6559,8596,9288
ENSG00000133710,1,0,0,0,1,1,3,1,1
ENSG00000133731,632,539,382,466,922,735,795,890,1037
ENSG00000133739,71,137,109,123,84,79,101,81,109
ENSG00000133740,2064,2001,1629,1983,1798,1275,1782,2365,2565
ENSG00000133742,1,0,0,1,1,0,0,0,1
ENSG00000133773,1475,905,860,811,888,943,1006,1468,1420
ENSG00000133789,1054,602,634,752,1219,1192,1265,1216,1101
ENSG00000133794,388,147,152,184,216,232,221,409,380
ENSG00000133800,0,0,0,0,0,0,0,0,0
ENSG00000133805,37,47,27,28,100,79,60,35,32
ENSG00000133812,638,746,669,724,629,625,537,773,699
ENSG00000133816,2000,1468,1672,1665,1974,1967,1604,1888,1863
ENSG00000133818,3257,1978,1745,2003,4018,3424,4119,3862,3355
ENSG00000133835,3165,3172,2728,3342,2740,2500,2708,3950,3870
ENSG00000133858,1291,1178,1129,1312,1362,1398,1420,1941,1388
ENSG00000133863,6,2,2,2,1,2,1,1,0
ENSG00000133872,2310,1817,1703,2406,1921,1738,1972,2368,2758
ENSG00000133874,34,92,63,83,105,95,113,35,53
ENSG00000133878,0,4,4,4,2,0,0,0,2
ENSG00000133884,1374,898,919,978,1128,1050,1090,1389,1357
ENSG00000133895,670,781,652,787,633,497,592,747,651
ENSG00000133935,1449,2312,1710,2227,1956,1787,2240,2042,1980
ENSG00000133937,0,1,2,0,0,4,2,0,0
ENSG00000133943,1029,1327,1219,1569,1050,1044,1100,1140,1104
ENSG00000133958,20,7,17,16,6,10,12,22,28
ENSG00000133961,1837,1312,1289,1383,1636,1607,1842,1949,1776
ENSG00000133962,26,32,43,46,41,40,39,40,45
ENSG00000133980,0,0,0,0,0,2,0,0,0
ENSG00000133983,1094,897,658,889,1550,1055,1376,1384,1647
ENSG00000133985,29,78,72,97,58,72,78,26,35
ENSG00000133997,729,489,561,550,935,730,814,925,971
ENSG00000134001,6130,4256,3970,4410,5393,4625,5198,6669,6710
ENSG00000134007,0,1,2,0,0,0,0,1,2
ENSG00000134013,200,62,54,74,660,537,608,237,255
ENSG00000134014,867,498,591,611,542,571,554,824,820
ENSG00000134020,1,2,0,4,3,3,3,3,0
ENSG00000134028,0,0,0,0,0,0,0,0,0
ENSG00000134030,1980,917,934,1059,1538,1290,1385,1991,1960
ENSG00000134042,3,0,0,1,0,4,3,0,0
ENSG00000134046,862,779,617,760,994,1017,1180,1018,1063
ENSG00000134049,1482,1313,1140,1355,1587,1373,1750,1894,1949
ENSG00000134056,367,495,354,429,395,344,482,531,472
ENSG00000134057,1573,1905,1618,2235,2510,2056,2292,1788,1840
ENSG00000134058,549,632,489,643,822,720,848,714,714
ENSG00000134061,0,3,0,2,1,1,0,0,1
ENSG00000134070,11,9,5,12,29,33,40,5,4
ENSG00000134072,76,71,59,72,53,37,55,77,55
ENSG00000134077,1137,1258,1179,1337,1362,1350,1465,1402,1524
ENSG00000134086,1156,1169,1011,1448,1221,1158,1455,1319,1194
ENSG00000134107,1086,1264,950,1550,1376,1217,1407,1257,1176
ENSG00000134108,2493,2580,2262,2837,2208,2163,2534,2840,3251
ENSG00000134109,1001,1022,861,1201,1152,1163,1238,1019,1047
ENSG00000134115,2,0,0,0,0,0,0,1,0
ENSG00000134121,0,0,2,1,2,2,0,1,1
ENSG00000134138,6,0,3,2,0,1,0,0,1
ENSG00000134146,179,216,167,220,133,98,109,283,285
ENSG00000134152,373,353,266,335,343,326,399,434,488
ENSG00000134153,1237,898,878,1168,1008,971,1215,1289,1524
ENSG00000134160,0,2,9,4,5,7,6,1,2
ENSG00000134183,1,7,6,3,2,3,4,4,0
ENSG00000134184,19,115,102,117,42,43,59,28,13
ENSG00000134186,1179,939,859,989,1147,933,1295,1287,1121
ENSG00000134193,0,1,0,1,0,0,0,0,0
ENSG00000134198,98,124,81,117,233,214,261,91,98
ENSG00000134200,0,0,0,0,0,0,0,2,0
ENSG00000134201,3,23,22,30,14,13,19,10,1
ENSG00000134202,1253,2097,1831,2326,2166,1409,1766,1629,1708
ENSG00000134207,0,0,0,0,0,0,0,0,0
ENSG00000134215,8,3,0,2,6,0,4,1,3
ENSG00000134216,0,0,0,0,0,0,0,0,0
ENSG00000134222,185,326,276,314,350,275,310,224,174
ENSG00000134240,2,0,0,1,1,0,0,1,0
ENSG00000134242,16,0,0,2,138,95,123,23,22
ENSG00000134243,975,1456,1222,1691,1285,1181,1144,1117,1373
ENSG00000134245,113,73,83,86,81,99,94,137,134
ENSG00000134247,295,668,543,760,591,546,554,343,376
ENSG00000134248,984,840,622,872,1365,1087,1386,1293,1501
ENSG00000134249,0,0,0,0,0,0,0,0,0
ENSG00000134250,3726,4087,4420,4715,4367,3999,3448,4018,3745
ENSG00000134253,34,79,40,67,44,27,44,54,32
ENSG00000134255,550,562,481,536,830,712,813,771,727
ENSG00000134256,4,3,4,7,3,1,5,1,3
ENSG00000134258,439,1281,961,1393,962,801,856,734,701
ENSG00000134259,9,11,11,4,15,9,9,10,13
ENSG00000134262,152,122,99,145,266,210,275,178,194
ENSG00000134265,760,546,591,581,779,681,850,963,893
ENSG00000134278,5257,3433,3424,3514,2156,2174,2049,5684,5714
ENSG00000134283,2079,1886,1772,1868,2243,1945,2208,2422,2425
ENSG00000134285,77,92,67,92,153,99,173,102,78
ENSG00000134287,4812,5773,5396,5951,4157,4149,4806,5804,5554
ENSG00000134291,2811,3569,3042,3736,4681,3664,4450,3795,3569
ENSG00000134294,9948,9110,8517,9152,9946,8742,9625,10795,10355
ENSG00000134297,111,193,120,213,297,235,295,149,148
ENSG00000134308,5641,5637,4681,5999,6827,6498,7569,6001,6041
ENSG00000134313,2430,1991,1840,2187,1485,1594,1286,2805,2509
ENSG00000134317,142,98,110,127,68,78,80,168,154
ENSG00000134318,861,988,910,1010,1217,1156,1175,1092,968
ENSG00000134321,20,8,3,6,7,5,3,23,22
ENSG00000134323,1,12,14,21,2,1,0,0,0
ENSG00000134324,751,544,535,611,502,425,447,772,730
ENSG00000134326,2,1,0,2,3,6,12,1,4
ENSG00000134330,497,622,552,678,366,337,407,533,563
ENSG00000134333,6054,9882,6588,9425,16371,13508,16419,8249,8253
ENSG00000134339,14,13,4,9,450,535,500,10,6
ENSG00000134343,51,8,12,6,24,26,32,67,55
ENSG00000134352,4478,2983,2799,2666,4361,4151,3963,5419,4999
ENSG00000134363,138,11,15,9,353,339,383,176,186
ENSG00000134365,0,0,0,0,0,0,0,0,2
ENSG00000134369,40,107,73,82,116,93,100,63,56
ENSG00000134371,2635,1998,1911,2041,1854,1834,1865,3124,3007
ENSG00000134375,4937,3997,3167,3769,5299,3870,4881,6393,6424
ENSG00000134376,1,1,1,1,1,0,0,3,5
ENSG00000134389,0,0,0,0,0,0,0,0,0
ENSG00000134398,14,35,22,29,26,22,40,9,21
ENSG00000134419,10833,14083,10841,12002,13494,10451,13657,14905,15465
ENSG00000134438,0,0,0,0,0,0,0,0,0
ENSG00000134440,3961,3443,2899,3550,5310,4158,4611,5268,5514
ENSG00000134443,0,0,0,0,0,0,0,0,0
ENSG00000134444,390,404,371,392,325,305,271,500,496
ENSG00000134452,1386,1261,1242,1608,1566,1376,1446,1522,1480
ENSG00000134453,2012,1656,1703,2135,1631,1507,1652,2058,2221
ENSG00000134460,0,0,0,0,0,0,0,0,0
ENSG00000134461,217,210,185,266,117,108,130,254,225
ENSG00000134463,44,73,105,91,16,22,30,43,42
ENSG00000134470,198,153,168,181,251,190,268,198,191
ENSG00000134480,957,597,541,518,884,799,828,1233,1269
ENSG00000134489,4,1,2,0,0,1,0,3,1
ENSG00000134490,170,185,166,239,208,226,239,221,215
ENSG00000134504,1825,2273,2333,2594,1066,1021,1150,1955,1995
ENSG00000134508,345,576,554,757,707,627,685,359,413
ENSG00000134516,13,19,20,21,34,33,41,7,7
ENSG00000134531,1820,1904,1891,2009,4044,4060,4344,2063,2165
ENSG00000134532,198,109,99,111,62,53,60,268,239
ENSG00000134533,3,1,1,1,0,0,0,2,0
ENSG00000134538,0,0,0,0,1,0,0,0,0
ENSG00000134539,0,1,2,3,1,1,2,1,4
ENSG00000134545,0,0,1,0,2,1,1,0,0
ENSG00000134548,104,5,4,7,318,333,305,138,197
ENSG00000134551,19,14,11,8,6,14,12,21,8
ENSG00000134569,20,56,58,72,71,36,35,26,31
ENSG00000134571,0,0,0,0,0,0,0,0,0
ENSG00000134574,89,121,125,141,155,112,150,114,114
ENSG00000134575,350,377,445,514,199,174,200,387,377
ENSG00000134588,0,0,0,0,0,0,0,0,0
ENSG00000134590,735,659,533,795,1037,1050,1261,887,980
ENSG00000134594,3,7,2,3,5,10,15,4,7
ENSG00000134595,6,4,1,1,2,1,0,1,1
ENSG00000134597,807,583,572,644,730,652,742,881,910
ENSG00000134602,179,56,51,72,293,297,287,210,203
ENSG00000134612,44,62,34,53,33,21,43,70,66
ENSG00000134627,117,214,134,213,111,142,133,138,89
ENSG00000134640,0,0,0,0,0,0,0,0,0
ENSG00000134644,2257,1797,1798,2122,1755,1605,1616,2284,2214
ENSG00000134668,22,74,53,73,184,189,174,28,26
ENSG00000134684,6443,3120,3388,3980,5431,5072,5427,6199,6503
ENSG00000134686,1963,1287,1462,1604,1722,1601,1744,2049,1917
ENSG00000134690,541,562,576,613,782,760,815,540,540
ENSG00000134697,3223,2148,2090,2171,2645,2234,2403,3993,3781
ENSG00000134698,262,171,195,236,208,176,187,320,295
ENSG00000134709,1721,2573,2211,2456,2165,1785,1883,2158,1948
ENSG00000134716,75,108,94,120,110,126,150,87,64
ENSG00000134717,3220,2317,2067,2089,2330,2014,2455,4003,3793
ENSG00000134744,572,546,477,580,460,416,435,807,652
ENSG00000134748,1666,1157,1200,1323,1045,982,1049,1939,1821
ENSG00000134755,481,340,270,381,431,446,418,680,677
ENSG00000134757,2,0,1,2,2,1,1,0,1
ENSG00000134758,1340,1002,1015,1176,1067,978,1084,1548,1489
ENSG00000134759,1988,1726,1603,1868,1844,1523,1823,2169,2283
ENSG00000134760,2,1,0,2,0,0,0,3,0
ENSG00000134762,45,33,47,59,56,49,65,49,44
ENSG00000134765,4,5,2,3,1,2,3,2,2
ENSG00000134769,11,9,11,12,7,4,13,15,8
ENSG00000134775,45,49,63,69,107,89,107,64,54
ENSG00000134779,1233,1465,1327,1672,1205,1171,1306,1448,1433
ENSG00000134780,224,213,234,238,221,205,209,261,205
ENSG00000134802,8,41,35,39,73,79,64,17,6
ENSG00000134809,1179,1158,979,1429,1350,1091,1371,1394,1514
ENSG00000134812,0,0,0,0,0,0,0,0,0
ENSG00000134815,173,141,164,216,199,149,167,219,183
ENSG00000134817,0,0,0,0,0,0,0,0,1
ENSG00000134824,531,1550,1181,1598,663,571,605,532,520
ENSG00000134825,1133,1349,1016,1264,1366,1232,1678,1574,1736
ENSG00000134827,2,1,0,0,23,18,13,7,2
ENSG00000134830,1,1,2,1,0,2,1,2,3
ENSG00000134851,1340,1258,906,1185,1716,1474,1718,1822,1739
ENSG00000134852,1228,876,843,884,842,887,946,1338,1205
ENSG00000134853,1,0,0,0,1,0,2,1,0
ENSG00000134864,256,180,162,204,92,105,114,268,277
ENSG00000134871,16587,15732,14980,17972,26197,22369,23348,18854,17289
ENSG00000134873,2,71,63,89,18,12,23,2,4
ENSG00000134874,190,266,198,262,415,416,422,204,203
ENSG00000134882,1119,1503,1262,1633,857,836,959,1375,1462
ENSG00000134884,3319,2455,2069,2602,1803,1605,2005,4949,3567
ENSG00000134897,238,257,203,253,125,155,173,290,254
ENSG00000134899,729,430,461,559,554,508,591,707,770
ENSG00000134900,1115,1110,1080,1210,980,887,859,1361,1204
ENSG00000134901,110,147,117,145,144,119,153,149,147
ENSG00000134905,985,825,662,931,840,775,928,1118,1163
ENSG00000134909,286,328,324,366,265,228,180,362,321
ENSG00000134910,6451,9252,7668,8376,5243,5422,5379,7682,7539
ENSG00000134917,3,6,5,9,19,6,7,4,2
ENSG00000134940,7,6,6,4,7,4,4,3,5
ENSG00000134954,771,942,850,1109,2756,2371,2631,753,630
ENSG00000134955,22,47,38,48,109,77,99,20,19
ENSG00000134962,1,0,2,1,0,3,0,1,1
ENSG00000134970,4967,4612,3735,4548,4236,4017,4355,5909,6185
ENSG00000134982,1631,1509,1506,1466,1521,1511,1388,2051,1979
ENSG00000134986,21,330,236,422,33,41,51,27,18
ENSG00000134987,1600,1217,1233,1300,1535,1363,1370,1789,1737
ENSG00000134996,768,622,520,624,1022,924,1056,903,1048
ENSG00000135002,2090,1161,1004,1327,2195,1883,2169,2384,2426
ENSG00000135018,6537,3571,3326,3842,4424,4220,4419,6724,6790
ENSG00000135040,1696,1077,1100,1260,1286,1150,1227,1970,1883
ENSG00000135045,246,137,119,161,472,416,530,309,327
ENSG00000135046,18104,6544,6090,5841,18755,13844,16821,22998,24446
ENSG00000135047,920,610,488,626,958,761,929,1356,1379
ENSG00000135048,2225,1349,1659,1611,2473,2539,2478,2270,2031
ENSG00000135049,956,686,569,653,859,847,844,1141,1082
ENSG00000135052,1447,1102,995,1260,1292,1253,1335,1453,1423
ENSG00000135063,79,39,37,61,137,137,108,110,97
ENSG00000135069,8820,4497,4095,5301,4870,4997,5264,8192,7227
ENSG00000135070,1862,1137,977,1045,1259,1162,1399,2267,2283
ENSG00000135074,23,23,27,42,54,31,40,31,37
ENSG00000135077,0,1,6,0,2,0,1,3,1
ENSG00000135083,800,988,956,1141,1127,1002,1021,911,800
ENSG00000135090,653,676,745,702,625,572,618,727,689
ENSG00000135093,237,296,297,366,224,250,243,213,229
ENSG00000135094,6,22,16,15,10,10,6,6,8
ENSG00000135097,11,43,31,54,14,15,22,14,20
ENSG00000135100,26,23,29,33,19,18,19,21,27
ENSG00000135108,814,1078,1037,1298,840,790,824,798,886
ENSG00000135111,7,12,4,19,29,26,22,8,7
ENSG00000135114,194,102,109,113,14,18,23,196,182
ENSG00000135116,28,54,53,70,33,20,21,51,34
ENSG00000135119,17,26,31,38,32,23,41,10,20
ENSG00000135124,201,166,162,158,100,87,122,218,189
ENSG00000135127,111,286,248,310,175,182,235,111,112
ENSG00000135144,18,52,49,63,23,26,26,28,39
ENSG00000135148,1569,1212,1150,1366,1672,1571,1854,1781,1774
ENSG00000135164,1656,1412,1347,1270,1301,1089,1244,2265,1851
ENSG00000135175,2,0,0,0,1,0,0,0,1
ENSG00000135185,571,782,603,893,715,606,832,737,720
ENSG00000135205,54,84,70,103,82,62,75,49,57
ENSG00000135211,129,138,109,162,237,190,281,185,151
ENSG00000135218,1,2,0,3,3,3,4,0,2
ENSG00000135220,0,0,0,0,0,0,0,0,0
ENSG00000135222,0,0,0,0,0,0,0,0,0
ENSG00000135226,0,0,0,1,0,0,0,0,0
ENSG00000135241,4113,2531,2111,2128,4079,3163,3628,5228,5316
ENSG00000135245,126,212,208,275,186,144,174,171,209
ENSG00000135248,0,1,1,0,1,1,1,0,0
ENSG00000135249,1460,1654,1354,1475,1830,1463,1613,1858,1819
ENSG00000135250,2783,2263,2104,2611,2249,2266,2236,2989,3072
ENSG00000135253,265,221,179,340,240,229,284,352,328
ENSG00000135269,7283,5387,5205,5620,4692,4234,4737,8238,8344
ENSG00000135272,26,6,14,11,9,15,3,10,18
ENSG00000135297,799,582,570,707,685,630,669,911,905
ENSG00000135298,1,0,1,0,0,0,0,1,0
ENSG00000135299,290,567,454,608,411,366,447,414,352
ENSG00000135312,0,0,0,0,0,0,0,0,0
ENSG00000135314,74,81,66,116,179,132,159,94,108
ENSG00000135315,115,128,92,118,226,193,163,161,122
ENSG00000135316,9226,8840,8041,9263,6584,5789,6441,10951,10627
ENSG00000135317,1877,2195,1713,2152,2124,1799,1943,2369,2407
ENSG00000135318,3289,1579,1586,1713,4497,4153,4404,3575,3782
ENSG00000135324,1,0,0,0,13,13,14,2,5
ENSG00000135333,6,16,5,18,7,13,8,7,14
ENSG00000135334,1414,691,758,811,788,689,856,1379,1382
ENSG00000135336,898,958,774,854,1444,1200,1340,1217,1125
ENSG00000135338,333,262,261,217,344,301,322,487,465
ENSG00000135341,1924,1679,1412,1810,1640,1471,1678,2242,2334
ENSG00000135346,0,0,1,0,1,0,1,0,0
ENSG00000135355,0,0,0,0,0,0,0,0,0
ENSG00000135362,74,58,69,77,166,145,194,73,102
ENSG00000135363,110,446,372,500,260,198,250,147,167
ENSG00000135365,560,368,390,416,473,444,411,530,486
ENSG00000135372,1603,1050,1240,1293,990,869,858,1530,1424
ENSG00000135373,91,245,163,198,541,550,530,117,128
ENSG00000135374,0,3,0,1,1,0,0,0,0
ENSG00000135378,408,299,255,321,503,473,529,464,469
ENSG00000135387,7296,6758,6661,7016,4752,4718,4884,7732,6858
ENSG00000135390,4428,4655,4225,5138,5580,4238,5232,5926,6204
ENSG00000135392,872,1036,852,1274,957,881,1012,967,1028
ENSG00000135404,12466,10825,9709,12696,13198,11246,13988,13741,15026
ENSG00000135406,596,348,425,460,293,275,350,672,655
ENSG00000135407,50,59,47,57,35,29,32,52,42
ENSG00000135409,0,1,0,0,0,0,0,0,0
ENSG00000135413,0,0,0,0,0,0,0,0,0
ENSG00000135414,574,631,462,709,437,399,402,669,581
ENSG00000135423,31,81,60,106,29,32,26,31,29
